dt;type_prod;categorie;type_denom;type_ig;id_app;app;id_denom;denom;insee;nomcom;insee2011;nomcom2011;id_aire;crinao;grp_name1;grp_name2
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A035";"1B585S, 1R585S, 1S585S";"BELVEDERE-CAMPOMORO";"2A035";"BELVEDERE-CAMPOMORO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A091";"1B585S, 1R585S, 1S585S";"COGNOCOLI-MONTICCHI";"2A091";"COGNOCOLI-MONTICCHI";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A048";"1B585S, 1R585S, 1S585S";"CALCATOGGIO";"2A048";"CALCATOGGIO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A001";"1B585S, 1R585S, 1S585S";"AFA";"2A001";"AFA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A348";"1B585S, 1R585S, 1S585S";"VICO";"2A348";"VICO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A071";"1B585S, 1R585S, 1S585S";"CASALABRIVA";"2A071";"CASALABRIVA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A212";"1B585S, 1R585S, 1S585S";"PIANA";"2A212";"PIANA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A103";"1B585S, 1R585S, 1S585S";"CUTTOLI-CORTICCHIATO";"2A103";"CUTTOLI-CORTICCHIATO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A269";"1B585S, 1R585S, 1S585S";"SARI-SOLENZARA";"2A269";"SARI-SOLENZARA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A060";"1B585S, 1R585S, 1S585S";"CANNELLE";"2A060";"CANNELLE";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A118";"1B585S, 1R585S, 1S585S";"FOZZANO";"2A118";"FOZZANO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A163";"1B585S, 1R585S, 1S585S";"MONACIA-D'AULLENE";"2A163";"MONACIA-D'AULLENE";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A308";"1B585S, 1R585S, 1S585S";"SAINTE-LUCIE-DE-TALLANO";"2A308";"SAINTE-LUCIE-DE-TALLANO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A215";"1B585S, 1R585S, 1S585S";"PIANOTTOLI-CALDARELLO";"2A215";"PIANOTTOLI-CALDARELLO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A104";"1B585S, 1R585S, 1S585S";"ECCICA-SUARELLA";"2A104";"ECCICA-SUARELLA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A090";"1B585S, 1R585S, 1S585S";"COGGIA";"2A090";"COGGIA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A158";"1B585S, 1R585S, 1S585S";"MELA";"2A158";"MELA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A092";"1B585S, 1R585S, 1S585S";"CONCA";"2A092";"CONCA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A018";"1B585S, 1R585S, 1S585S";"ARBELLARA";"2A018";"ARBELLARA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A032";"1B585S, 1R585S, 1S585S";"BASTELICACCIA";"2A032";"BASTELICACCIA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A128";"1B585S, 1R585S, 1S585S";"GRANACE";"2A128";"GRANACE";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A249";"1B585S, 1R585S, 1S585S";"PROPRIANO";"2A249";"PROPRIANO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A022";"1B585S, 1R585S, 1S585S";"ARRO";"2A022";"ARRO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A288";"1B585S, 1R585S, 1S585S";"SOTTA";"2A288";"SOTTA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A130";"1B585S, 1R585S, 1S585S";"GROSSETO-PRUGNA";"2A130";"GROSSETO-PRUGNA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A006";"1B585S, 1R585S, 1S585S";"ALATA";"2A006";"ALATA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A019";"1B585S, 1R585S, 1S585S";"ARBORI";"2A019";"ARBORI";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A336";"1B585S, 1R585S, 1S585S";"VALLE-DI-MEZZANA";"2A336";"VALLE-DI-MEZZANA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A349";"1B585S, 1R585S, 1S585S";"VIGGIANELLO";"2A349";"VIGGIANELLO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A232";"1B585S, 1R585S, 1S585S";"PILA-CANALE";"2A232";"PILA-CANALE";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A017";"1B585S, 1R585S, 1S585S";"APPIETTO";"2A017";"APPIETTO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A209";"1B585S, 1R585S, 1S585S";"PERI";"2A209";"PERI";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A300";"1B585S, 1R585S, 1S585S";"SAN-GAVINO-DI-CARBINI";"2A300";"SAN-GAVINO-DI-CARBINI";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A098";"1B585S, 1R585S, 1S585S";"COTI-CHIAVARI";"2A098";"COTI-CHIAVARI";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A276";"1B585S, 1R585S, 1S585S";"SERRA-DI-FERRO";"2A276";"SERRA-DI-FERRO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A129";"1B585S, 1R585S, 1S585S";"GROSSA";"2A129";"GROSSA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A004";"1B585S, 1R585S, 1S585S";"AJACCIO";"2A004";"AJACCIO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A271";"1B585S, 1R585S, 1S585S";"SARROLA-CARCOPINO";"2A271";"SARROLA-CARCOPINO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A272";"1B585S, 1R585S, 1S585S";"SARTENE";"2A272";"SARTENE";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A228";"1B585S, 1R585S, 1S585S";"PIETROSELLA";"2A228";"PIETROSELLA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A070";"1B585S, 1R585S, 1S585S";"CASAGLIONE";"2A070";"CASAGLIONE";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A247";"1B585S, 1R585S, 1S585S";"PORTO-VECCHIO";"2A247";"PORTO-VECCHIO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A181";"1B585S, 1R585S, 1S585S";"OCANA";"2A181";"OCANA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A270";"1B585S, 1R585S, 1S585S";"SARI-D'ORCINO";"2A270";"SARI-D'ORCINO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A008";"1B585S, 1R585S, 1S585S";"ALBITRECCIA";"2A008";"ALBITRECCIA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A362";"1B585S, 1R585S, 1S585S";"ZONZA";"2A362";"ZONZA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A114";"1B585S, 1R585S, 1S585S";"FIGARI";"2A114";"FIGARI";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A014";"1B585S, 1R585S, 1S585S";"AMBIEGNA";"2A014";"AMBIEGNA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A191";"1B585S, 1R585S, 1S585S";"OLMICCIA";"2A191";"OLMICCIA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A065";"1B585S, 1R585S, 1S585S";"CARGESE";"2A065";"CARGESE";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A062";"1B585S, 1R585S, 1S585S";"CARBUCCIA";"2A062";"CARBUCCIA";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A139";"1B585S, 1R585S, 1S585S";"LECCI";"2A139";"LECCI";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A345";"1B585S, 1R585S, 1S585S";"VERO";"2A345";"VERO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A295";"1B585S, 1R585S, 1S585S";"SANT'ANDREA-D'ORCINO";"2A295";"SANT'ANDREA-D'ORCINO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A085";"1B585S, 1R585S, 1S585S";"CAURO";"2A085";"CAURO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A146";"1B585S, 1R585S, 1S585S";"LORETO-DI-TALLANO";"2A146";"LORETO-DI-TALLANO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A284";"1B585S, 1R585S, 1S585S";"SOLLACARO";"2A284";"SOLLACARO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"appellation";"AOC";300;"Vin de Corse ou Corse";1385;"Vin de Corse ou Corse";"2A323";"1B585S, 1R585S, 1S585S";"TAVACO";"2A323";"TAVACO";1141;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1388;"Vin de Corse ou Corse Figari";"2A163";"1B588S, 1R588S, 1S588S";"MONACIA-D'AULLENE";"2A163";"MONACIA-D'AULLENE";1144;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1388;"Vin de Corse ou Corse Figari";"2A215";"1B588S, 1R588S, 1S588S";"PIANOTTOLI-CALDARELLO";"2A215";"PIANOTTOLI-CALDARELLO";1144;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1388;"Vin de Corse ou Corse Figari";"2A114";"1B588S, 1R588S, 1S588S";"FIGARI";"2A114";"FIGARI";1144;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1389;"Vin de Corse Porto-Vecchio ou Corse Porto-Vecchio";"2A041";"1B589S, 1R589S, 1S589S";"BONIFACIO";"2A041";"BONIFACIO";1145;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1389;"Vin de Corse Porto-Vecchio ou Corse Porto-Vecchio";"2A269";"1B589S, 1R589S, 1S589S";"SARI-SOLENZARA";"2A269";"SARI-SOLENZARA";1145;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1389;"Vin de Corse Porto-Vecchio ou Corse Porto-Vecchio";"2A092";"1B589S, 1R589S, 1S589S";"CONCA";"2A092";"CONCA";1145;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1389;"Vin de Corse Porto-Vecchio ou Corse Porto-Vecchio";"2A288";"1B589S, 1R589S, 1S589S";"SOTTA";"2A288";"SOTTA";1145;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1389;"Vin de Corse Porto-Vecchio ou Corse Porto-Vecchio";"2A300";"1B589S, 1R589S, 1S589S";"SAN-GAVINO-DI-CARBINI";"2A300";"SAN-GAVINO-DI-CARBINI";1145;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1389;"Vin de Corse Porto-Vecchio ou Corse Porto-Vecchio";"2A247";"1B589S, 1R589S, 1S589S";"PORTO-VECCHIO";"2A247";"PORTO-VECCHIO";1145;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1389;"Vin de Corse Porto-Vecchio ou Corse Porto-Vecchio";"2A362";"1B589S, 1R589S, 1S589S";"ZONZA";"2A362";"ZONZA";1145;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1389;"Vin de Corse Porto-Vecchio ou Corse Porto-Vecchio";"2A139";"1B589S, 1R589S, 1S589S";"LECCI";"2A139";"LECCI";1145;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1390;"Vin de Corse Sartène ou Corse Sartène";"2A189";"1B590S, 1R590S, 1S590S";"OLMETO";"2A189";"OLMETO";1146;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1390;"Vin de Corse Sartène ou Corse Sartène";"2A035";"1B590S, 1R590S, 1S590S";"BELVEDERE-CAMPOMORO";"2A035";"BELVEDERE-CAMPOMORO";1146;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1390;"Vin de Corse Sartène ou Corse Sartène";"2A118";"1B590S, 1R590S, 1S590S";"FOZZANO";"2A118";"FOZZANO";1146;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1390;"Vin de Corse Sartène ou Corse Sartène";"2A308";"1B590S, 1R590S, 1S590S";"SAINTE-LUCIE-DE-TALLANO";"2A308";"SAINTE-LUCIE-DE-TALLANO";1146;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1390;"Vin de Corse Sartène ou Corse Sartène";"2A158";"1B590S, 1R590S, 1S590S";"MELA";"2A158";"MELA";1146;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1390;"Vin de Corse Sartène ou Corse Sartène";"2A018";"1B590S, 1R590S, 1S590S";"ARBELLARA";"2A018";"ARBELLARA";1146;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1390;"Vin de Corse Sartène ou Corse Sartène";"2A128";"1B590S, 1R590S, 1S590S";"GRANACE";"2A128";"GRANACE";1146;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1390;"Vin de Corse Sartène ou Corse Sartène";"2A249";"1B590S, 1R590S, 1S590S";"PROPRIANO";"2A249";"PROPRIANO";1146;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1390;"Vin de Corse Sartène ou Corse Sartène";"2A349";"1B590S, 1R590S, 1S590S";"VIGGIANELLO";"2A349";"VIGGIANELLO";1146;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1390;"Vin de Corse Sartène ou Corse Sartène";"2A129";"1B590S, 1R590S, 1S590S";"GROSSA";"2A129";"GROSSA";1146;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1390;"Vin de Corse Sartène ou Corse Sartène";"2A272";"1B590S, 1R590S, 1S590S";"SARTENE";"2A272";"SARTENE";1146;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1390;"Vin de Corse Sartène ou Corse Sartène";"2A191";"1B590S, 1R590S, 1S590S";"OLMICCIA";"2A191";"OLMICCIA";1146;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1390;"Vin de Corse Sartène ou Corse Sartène";"2A146";"1B590S, 1R590S, 1S590S";"LORETO-DI-TALLANO";"2A146";"LORETO-DI-TALLANO";1146;"Provence Corse";"Corse"
"Corse";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";300;"Vin de Corse ou Corse";1390;"Vin de Corse Sartène ou Corse Sartène";"2A284";"1B590S, 1R590S, 1S590S";"SOLLACARO";"2A284";"SOLLACARO";1146;"Provence Corse";"Corse"
"Mâcon";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";235;"Vin de Savoie ou Savoie";1205;"Vin de Savoie Abymes ou Les Abymes";"38075";"1B442S";"CHAPAREILLAN";"38075";"CHAPAREILLAN";966;"Bourgogne, Beaujolais, Savoie, Jura";"Jura et Savoie"
"Mâcon";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";235;"Vin de Savoie ou Savoie";1205;"Vin de Savoie Abymes ou Les Abymes";"73017";"1B442S";"APREMONT";"73017";"APREMONT";966;"Bourgogne, Beaujolais, Savoie, Jura";"Jura et Savoie"
"Mâcon";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";235;"Vin de Savoie ou Savoie";1205;"Vin de Savoie Abymes ou Les Abymes";"73151";"1B442S";"PORTE-DE-SAVOIE";"73151";"LES MARCHES";966;"Bourgogne, Beaujolais, Savoie, Jura";"Jura et Savoie"
"Mâcon";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";235;"Vin de Savoie ou Savoie";1205;"Vin de Savoie Abymes ou Les Abymes";"73183";"1B442S";"MYANS";"73183";"MYANS";966;"Bourgogne, Beaujolais, Savoie, Jura";"Jura et Savoie"
"Mâcon";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";235;"Vin de Savoie ou Savoie";1205;"Vin de Savoie Abymes ou Les Abymes";"38075";"1B442S";"CHAPAREILLAN";"38075";"CHAPAREILLAN";966;"Bourgogne, Beaujolais, Savoie, Jura";"Jura et Savoie"
"Mâcon";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";235;"Vin de Savoie ou Savoie";1205;"Vin de Savoie Abymes ou Les Abymes";"73017";"1B442S";"APREMONT";"73017";"APREMONT";966;"Bourgogne, Beaujolais, Savoie, Jura";"Jura et Savoie"
"Mâcon";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";235;"Vin de Savoie ou Savoie";1205;"Vin de Savoie Abymes ou Les Abymes";"73151";"1B442S";"PORTE-DE-SAVOIE";"73151";"LES MARCHES";966;"Bourgogne, Beaujolais, Savoie, Jura";"Jura et Savoie"
"Mâcon";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";235;"Vin de Savoie ou Savoie";1205;"Vin de Savoie Abymes ou Les Abymes";"73183";"1B442S";"MYANS";"73183";"MYANS";966;"Bourgogne, Beaujolais, Savoie, Jura";"Jura et Savoie"
"Mâcon";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";235;"Vin de Savoie ou Savoie";1206;"Vin de Savoie Apremont";"73017";"1B443S";"APREMONT";"73017";"APREMONT";967;"Bourgogne, Beaujolais, Savoie, Jura";"Jura et Savoie"
"Mâcon";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";235;"Vin de Savoie ou Savoie";1206;"Vin de Savoie Apremont";"73151";"1B443S";"PORTE-DE-SAVOIE";"73151";"LES MARCHES";967;"Bourgogne, Beaujolais, Savoie, Jura";"Jura et Savoie"
"Mâcon";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";235;"Vin de Savoie ou Savoie";1206;"Vin de Savoie Apremont";"73225";"1B443S";"SAINT-BALDOPH";"73225";"SAINT-BALDOPH";967;"Bourgogne, Beaujolais, Savoie, Jura";"Jura et Savoie"
"Mâcon";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";235;"Vin de Savoie ou Savoie";1206;"Vin de Savoie Apremont";"73017";"1B443S";"APREMONT";"73017";"APREMONT";967;"Bourgogne, Beaujolais, Savoie, Jura";"Jura et Savoie"
"Mâcon";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";235;"Vin de Savoie ou Savoie";1206;"Vin de Savoie Apremont";"73151";"1B443S";"PORTE-DE-SAVOIE";"73151";"LES MARCHES";967;"Bourgogne, Beaujolais, Savoie, Jura";"Jura et Savoie"
"Mâcon";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";235;"Vin de Savoie ou Savoie";1206;"Vin de Savoie Apremont";"73225";"1B443S";"SAINT-BALDOPH";"73225";"SAINT-BALDOPH";967;"Bourgogne, Beaujolais, Savoie, Jura";"Jura et Savoie"
"Mâcon";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";235;"Vin de Savoie ou Savoie";1207;"Vin de Savoie Arbin";"73018";"1R444S";"ARBIN";"73018";"ARBIN";968;"Bourgogne, Beaujolais, Savoie, Jura";"Jura et Savoie"
"Mâcon";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";235;"Vin de Savoie ou Savoie";1207;"Vin de Savoie Arbin";"73096";"1R444S";"CRUET";"73096";"CRUET";968;"Bourgogne, Beaujolais, Savoie, Jura";"Jura et Savoie"
"Mâcon";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";235;"Vin de Savoie ou Savoie";1207;"Vin de Savoie Arbin";"73171";"1R444S";"MONTMELIAN";"73171";"MONTMELIAN";968;"Bourgogne, Beaujolais, Savoie, Jura";"Jura et Savoie"
"Mâcon";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";235;"Vin de Savoie ou Savoie";1207;"Vin de Savoie Arbin";"73018";"1R444S";"ARBIN";"73018";"ARBIN";968;"Bourgogne, Beaujolais, Savoie, Jura";"Jura et Savoie"
"Mâcon";"Vins";"Vin tranquille";"dénomination géographique complémentaire";"AOC";235;"Vin de Savoie ou Savoie";1207;"Vin de Savoie Arbin";"73096";"1R444S";"CRUET";"73096";"CRUET";968;"Bourgogne, Beaujolais, Savoie, Jura";"Jura et Savoie"
